ts,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1764064351783,10.536,10.707,3.623,0.744,0.582,0.2,0.096
1764064351851,11.01,11.341,3.808,0.744,0.583,0.2,0.096
1764064352233,10.536,10.707,3.623,0.744,0.582,0.2,0.097
1764064355211,10.536,10.707,3.623,0.745,0.583,0.2,0.096
1764064355230,14.435,16.161,5.176,0.745,0.582,0.199,0.095
1764064355887,10.536,10.707,3.623,0.745,0.582,0.199,0.095
1764064355890,11.01,11.341,3.808,0.745,0.582,0.199,0.096
1764064356647,10.536,10.707,3.623,0.745,0.583,0.199,0.096
1764064357000,10.536,10.707,3.623,0.745,0.582,0.199,0.095
1764064357308,10.536,10.707,3.623,0.745,0.583,0.199,0.096
1764064357569,11.01,11.341,3.808,0.744,0.582,0.198,0.095
1764064358038,10.536,10.707,3.623,0.744,0.582,0.199,0.095
1764064358386,10.536,10.707,3.623,0.743,0.581,0.199,0.095
1764064358865,11.01,11.341,3.808,0.743,0.583,0.199,0.095
1764064359610,11.488,11.989,3.996,0.744,0.582,0.198,0.095
1764064360311,11.01,11.341,3.808,0.744,0.582,0.198,0.095
1764064360506,11.969,12.65,4.186,0.742,0.582,0.197,0.095
1764064361135,10.536,10.707,3.623,0.744,0.582,0.198,0.094
1764064361409,11.969,12.65,4.186,0.742,0.582,0.198,0.095
1764064361592,11.01,11.341,3.808,0.744,0.582,0.197,0.095
1764064362248,10.536,10.707,3.623,0.744,0.581,0.197,0.095
1764064362904,11.488,11.989,3.996,0.743,0.582,0.197,0.095
1764064363196,11.01,11.341,3.808,0.744,0.582,0.197,0.094
1764064363570,11.01,11.341,3.808,0.744,0.582,0.198,0.095
1764064363654,11.01,11.341,3.808,0.743,0.582,0.197,0.094
1764064364405,10.536,10.707,3.623,0.743,0.582,0.197,0.094
1764064364962,11.01,11.341,3.808,0.743,0.582,0.197,0.095
1764064365265,11.488,11.989,3.996,0.743,0.582,0.197,0.094
1764064365813,11.01,11.341,3.808,0.742,0.582,0.197,0.095
1764064366200,11.01,11.341,3.808,0.743,0.582,0.197,0.095
1764064366653,11.488,11.989,3.996,0.743,0.582,0.197,0.094
1764064366937,11.01,11.341,3.808,0.743,0.582,0.197,0.095
1764064367517,10.536,10.707,3.623,0.743,0.582,0.197,0.094
1764064367779,11.01,11.341,3.808,0.743,0.582,0.197,0.095
1764064367937,11.01,11.341,3.808,0.743,0.582,0.197,0.095
1764064368373,10.536,10.707,3.623,0.743,0.582,0.197,0.095
1764064368744,10.536,10.707,3.623,0.742,0.582,0.197,0.095
1764064368744,10.067,10.088,3.44,0.743,0.582,0.196,0.095
1764064369204,10.536,10.707,3.623,0.743,0.582,0.196,0.095
1764064369306,11.488,11.989,3.996,0.743,0.582,0.196,0.095
1764064369939,10.536,10.707,3.623,0.743,0.582,0.196,0.095
1764064370424,10.536,10.707,3.623,0.743,0.582,0.197,0.095
1764064370831,11.01,11.341,3.808,0.743,0.581,0.196,0.095
1764064371079,11.01,11.341,3.808,0.743,0.582,0.196,0.095
1764064371383,11.01,11.341,3.808,0.743,0.582,0.196,0.095
1764064372112,10.536,10.707,3.623,0.742,0.582,0.196,0.095
1764064372401,11.488,11.989,3.996,0.742,0.582,0.196,0.095
1764064372429,11.01,11.341,3.808,0.743,0.582,0.196,0.095
1764064372891,10.536,10.707,3.623,0.742,0.582,0.196,0.095
1764064373152,10.536,10.707,3.623,0.742,0.582,0.195,0.094
1764064373445,10.536,10.707,3.623,0.743,0.581,0.196,0.095
1764064373461,10.536,10.707,3.623,0.742,0.581,0.195,0.094
1764064373817,10.536,10.707,3.623,0.743,0.582,0.196,0.095
1764064374292,10.536,10.707,3.623,0.743,0.582,0.196,0.095
1764064374292,10.536,10.707,3.623,0.742,0.581,0.196,0.095
1764064374879,10.536,10.707,3.623,0.742,0.582,0.196,0.095
1764064375117,10.536,10.707,3.623,0.742,0.581,0.195,0.094
1764064375491,10.536,10.707,3.623,0.742,0.582,0.195,0.094
1764064376249,10.536,10.707,3.623,0.743,0.582,0.195,0.094
1764064376782,11.01,11.341,3.808,0.741,0.582,0.194,0.094
1764064377091,11.969,12.65,4.186,0.741,0.581,0.194,0.093
1764064377749,11.01,11.341,3.808,0.742,0.581,0.194,0.094
1764064377928,11.01,11.341,3.808,0.742,0.582,0.195,0.094
1764064378081,10.536,10.707,3.623,0.742,0.582,0.194,0.094
1764064378854,10.536,10.707,3.623,0.742,0.582,0.194,0.093
1764064379154,11.488,11.989,3.996,0.742,0.581,0.194,0.094
1764064379639,11.01,11.341,3.808,0.742,0.581,0.194,0.094
1764064379887,11.01,11.341,3.808,0.742,0.582,0.194,0.093
1764064380052,11.01,11.341,3.808,0.742,0.581,0.194,0.094
1764064380301,10.067,10.088,3.44,0.742,0.581,0.194,0.094
1764064380577,10.536,10.707,3.623,0.742,0.581,0.194,0.094
1764064380692,10.536,10.707,3.623,0.742,0.581,0.194,0.094
1764064380931,10.536,10.707,3.623,0.743,0.581,0.194,0.094
1764064381297,10.536,10.707,3.623,0.742,0.581,0.194,0.094
1764064381589,10.536,10.707,3.623,0.742,0.581,0.194,0.094
1764064381715,10.536,10.707,3.623,0.742,0.581,0.194,0.094
1764064382046,10.536,10.707,3.623,0.742,0.581,0.194,0.094
1764064382601,10.536,10.707,3.623,0.742,0.581,0.194,0.094
1764064382883,10.536,10.707,3.623,0.742,0.581,0.194,0.094
1764064383341,10.536,10.707,3.623,0.743,0.582,0.194,0.093
1764064383838,11.01,11.341,3.808,0.742,0.581,0.194,0.093
1764064384414,11.01,11.341,3.808,0.742,0.581,0.193,0.094
1764064384678,11.01,11.341,3.808,0.742,0.581,0.193,0.093
1764064385154,11.01,11.341,3.808,0.742,0.581,0.193,0.093
1764064385814,10.536,10.707,3.623,0.742,0.581,0.193,0.094
1764064386382,11.01,11.341,3.808,0.742,0.581,0.193,0.094
1764064386833,11.969,12.65,4.186,0.742,0.581,0.193,0.094
1764064387128,11.01,11.341,3.808,0.742,0.581,0.193,0.094
1764064387704,11.488,11.989,3.996,0.742,0.581,0.192,0.094
1764064388030,11.01,11.341,3.808,0.742,0.581,0.193,0.094
1764064388531,11.01,11.341,3.808,0.742,0.581,0.193,0.095
1764064388821,11.01,11.341,3.808,0.742,0.581,0.193,0.094
1764064389566,11.01,11.341,3.808,0.743,0.581,0.193,0.094
1764064389769,9.141,8.891,3.084,0.742,0.581,0.193,0.094
1764064389827,11.488,11.989,3.996,0.743,0.581,0.193,0.094
1764064390314,10.536,10.707,3.623,0.743,0.581,0.193,0.094
1764064390597,10.536,10.707,3.623,0.743,0.581,0.193,0.093
1764064390878,10.536,10.707,3.623,0.743,0.581,0.193,0.094
1764064391160,10.067,10.088,3.44,0.743,0.581,0.193,0.094
1764064391665,10.536,10.707,3.623,0.742,0.581,0.193,0.094
1764064391982,11.01,11.341,3.808,0.742,0.581,0.193,0.094
1764064392902,11.01,11.341,3.808,0.743,0.581,0.193,0.094
1764064393150,11.488,11.989,3.996,0.743,0.58,0.193,0.094
1764064393710,11.488,11.989,3.996,0.743,0.581,0.193,0.094
1764064393873,11.01,11.341,3.808,0.743,0.581,0.193,0.095
1764064394273,11.01,11.341,3.808,0.743,0.58,0.193,0.094
1764064394533,10.536,10.707,3.623,0.744,0.581,0.193,0.095
1764064395364,11.01,11.341,3.808,0.743,0.58,0.193,0.095
1764064395680,11.488,11.989,3.996,0.744,0.58,0.193,0.095
1764064395681,11.488,11.989,3.996,0.745,0.581,0.193,0.094
1764064396018,10.536,10.707,3.623,0.744,0.581,0.194,0.094
1764064396920,10.536,10.707,3.623,0.744,0.58,0.193,0.094
1764064397747,11.488,11.989,3.996,0.744,0.58,0.194,0.095
1764064398090,11.01,11.341,3.808,0.745,0.581,0.194,0.095
1764064398481,11.488,11.989,3.996,0.745,0.581,0.193,0.094
1764064399061,11.01,11.341,3.808,0.744,0.58,0.193,0.094
1764064399532,11.01,11.341,3.808,0.744,0.581,0.193,0.094
1764064399820,11.01,11.341,3.808,0.745,0.581,0.193,0.095
1764064400464,11.01,11.341,3.808,0.745,0.581,0.193,0.094
1764064400745,11.488,11.989,3.996,0.745,0.581,0.193,0.094
1764064401035,10.536,10.707,3.623,0.745,0.581,0.193,0.094
1764064401397,10.536,10.707,3.623,0.745,0.581,0.193,0.094
1764064402691,11.01,11.341,3.808,0.745,0.581,0.192,0.094
1764064403018,12.455,13.325,4.379,0.745,0.581,0.192,0.094
1764064403784,11.488,11.989,3.996,0.745,0.581,0.193,0.094
1764064404003,11.01,11.341,3.808,0.744,0.581,0.192,0.094
1764064404040,11.01,11.341,3.808,0.744,0.58,0.192,0.094
1764064404574,10.536,10.707,3.623,0.744,0.581,0.193,0.094
1764064404915,10.536,10.707,3.623,0.744,0.581,0.192,0.094
1764064405239,10.536,10.707,3.623,0.745,0.58,0.193,0.094
1764064405768,11.01,11.341,3.808,0.745,0.581,0.193,0.094
1764064406063,10.536,10.707,3.623,0.745,0.58,0.192,0.094
1764064406496,11.01,11.341,3.808,0.744,0.58,0.192,0.094
1764064406976,11.488,11.989,3.996,0.744,0.58,0.192,0.094
1764064406994,11.488,11.989,3.996,0.744,0.581,0.192,0.094
1764064407461,10.536,10.707,3.623,0.744,0.58,0.192,0.094
1764064407823,10.067,10.088,3.44,0.744,0.58,0.192,0.094
1764064407915,10.536,10.707,3.623,0.744,0.58,0.192,0.094
1764064408376,10.536,10.707,3.623,0.743,0.58,0.192,0.094
1764064408695,10.067,10.088,3.44,0.743,0.58,0.192,0.094
1764064409029,11.01,11.341,3.808,0.744,0.58,0.192,0.094
1764064409353,11.01,11.341,3.808,0.744,0.581,0.192,0.094
1764064409634,10.536,10.707,3.623,0.743,0.58,0.192,0.094
1764064410095,10.536,10.707,3.623,0.743,0.58,0.192,0.094
1764064410543,10.536,10.707,3.623,0.744,0.58,0.192,0.094
1764064410673,11.01,11.341,3.808,0.743,0.58,0.192,0.094
1764064410862,11.01,11.341,3.808,0.742,0.579,0.192,0.094
1764064411384,10.536,10.707,3.623,0.742,0.58,0.192,0.093
1764064412068,11.01,11.341,3.808,0.743,0.58,0.192,0.093
1764064412415,11.01,11.341,3.808,0.743,0.58,0.192,0.093
1764064412910,11.01,11.341,3.808,0.742,0.58,0.192,0.093
1764064413303,11.488,11.989,3.996,0.742,0.58,0.19,0.092
1764064413631,12.455,13.325,4.379,0.742,0.579,0.19,0.091
1764064414137,11.01,11.341,3.808,0.742,0.58,0.19,0.091
1764064414396,11.488,11.989,3.996,0.742,0.58,0.19,0.091
1764064415059,11.01,11.341,3.808,0.742,0.58,0.19,0.091
1764064415444,11.01,11.341,3.808,0.741,0.58,0.19,0.091
1764064415694,10.067,10.088,3.44,0.741,0.58,0.189,0.091
1764064415977,11.01,11.341,3.808,0.742,0.58,0.189,0.091
1764064416192,10.067,10.088,3.44,0.741,0.58,0.189,0.091
1764064416215,10.536,10.707,3.623,0.741,0.58,0.189,0.092
1764064416602,10.536,10.707,3.623,0.742,0.579,0.189,0.092
1764064417586,10.536,10.707,3.623,0.741,0.579,0.189,0.092
1764064417765,11.488,11.989,3.996,0.741,0.58,0.189,0.092
1764064418523,11.01,11.341,3.808,0.741,0.58,0.189,0.093
1764064418703,11.01,11.341,3.808,0.741,0.58,0.188,0.092
1764064418819,10.536,10.707,3.623,0.741,0.58,0.189,0.092
1764064419642,10.536,10.707,3.623,0.74,0.58,0.189,0.092
1764064419913,11.488,11.989,3.996,0.74,0.58,0.188,0.092
1764064420422,11.01,11.341,3.808,0.741,0.579,0.188,0.092
1764064421105,11.01,11.341,3.808,0.741,0.58,0.188,0.092
1764064421381,11.488,11.989,3.996,0.741,0.58,0.188,0.092
1764064422195,11.488,11.989,3.996,0.741,0.58,0.188,0.093
1764064422466,11.488,11.989,3.996,0.741,0.579,0.188,0.093
1764064422707,11.01,11.341,3.808,0.74,0.579,0.188,0.092
1764064422962,10.536,10.707,3.623,0.741,0.579,0.188,0.092
1764064423426,10.536,10.707,3.623,0.741,0.58,0.188,0.093
1764064423817,10.536,10.707,3.623,0.741,0.579,0.188,0.093
1764064424168,11.01,11.341,3.808,0.741,0.58,0.188,0.092
1764064424499,11.01,11.341,3.808,0.74,0.58,0.188,0.092
1764064425061,11.01,11.341,3.808,0.741,0.58,0.188,0.092
1764064425419,11.01,11.341,3.808,0.741,0.579,0.187,0.092
1764064425936,11.01,11.341,3.808,0.741,0.58,0.188,0.093
1764064426293,11.488,11.989,3.996,0.741,0.579,0.188,0.093
1764064426676,11.01,11.341,3.808,0.741,0.58,0.187,0.093
1764064427326,11.01,11.341,3.808,0.741,0.579,0.188,0.093
1764064427488,11.01,11.341,3.808,0.741,0.579,0.187,0.092
1764064427790,11.01,11.341,3.808,0.741,0.579,0.187,0.092
1764064428461,10.536,10.707,3.623,0.741,0.58,0.188,0.093
1764064428530,11.01,11.341,3.808,0.741,0.58,0.187,0.092
1764064428720,10.536,10.707,3.623,0.74,0.58,0.188,0.092
1764064429151,10.536,10.707,3.623,0.74,0.579,0.187,0.092
1764064429474,10.536,10.707,3.623,0.741,0.579,0.186,0.092
1764064429864,10.536,10.707,3.623,0.74,0.58,0.187,0.091
1764064430102,10.536,10.707,3.623,0.74,0.579,0.186,0.091
1764064430423,11.01,11.341,3.808,0.74,0.579,0.186,0.092
1764064430782,10.536,10.707,3.623,0.74,0.579,0.186,0.092
1764064431043,10.536,10.707,3.623,0.74,0.578,0.186,0.091
1764064431472,10.536,10.707,3.623,0.74,0.579,0.186,0.091
1764064432006,11.01,11.341,3.808,0.739,0.578,0.185,0.092
1764064433198,11.01,11.341,3.808,0.74,0.579,0.186,0.092
1764064433627,12.944,14.014,4.575,0.74,0.578,0.186,0.093
1764064433686,11.01,11.341,3.808,0.74,0.578,0.186,0.093
1764064434255,10.067,10.088,3.44,0.74,0.579,0.186,0.093
1764064434456,10.536,10.707,3.623,0.74,0.578,0.186,0.094
1764064434708,10.067,10.088,3.44,0.74,0.578,0.186,0.094
1764064435120,10.536,10.707,3.623,0.741,0.579,0.186,0.093
1764064435299,10.536,10.707,3.623,0.74,0.579,0.186,0.094
1764064435860,10.536,10.707,3.623,0.741,0.578,0.186,0.094
1764064435961,11.01,11.341,3.808,0.741,0.578,0.186,0.093
1764064436529,10.067,10.088,3.44,0.74,0.579,0.186,0.094
1764064436607,10.536,10.707,3.623,0.74,0.579,0.186,0.093
1764064436887,10.536,10.707,3.623,0.74,0.578,0.186,0.093
1764064437637,10.536,10.707,3.623,0.741,0.578,0.186,0.093
1764064437826,10.067,10.088,3.44,0.74,0.579,0.186,0.092
1764064437998,11.01,11.341,3.808,0.74,0.579,0.186,0.093
1764064438118,10.067,10.088,3.44,0.74,0.579,0.186,0.092
1764064438594,10.536,10.707,3.623,0.74,0.579,0.186,0.093
1764064438685,10.067,10.088,3.44,0.74,0.579,0.186,0.092
1764064439023,10.536,10.707,3.623,0.74,0.579,0.186,0.092
1764064439217,9.141,8.891,3.084,0.74,0.579,0.186,0.092
1764064439537,10.536,10.707,3.623,0.74,0.578,0.185,0.092
1764064439633,10.067,10.088,3.44,0.74,0.578,0.186,0.093
1764064440096,10.536,10.707,3.623,0.739,0.578,0.185,0.092
1764064440434,10.536,10.707,3.623,0.738,0.579,0.185,0.092
1764064440725,10.067,10.088,3.44,0.739,0.578,0.186,0.091
1764064441004,9.602,9.482,3.261,0.74,0.578,0.185,0.092
1764064441268,11.01,11.341,3.808,0.74,0.578,0.185,0.092
1764064441495,10.067,10.088,3.44,0.739,0.578,0.185,0.092
1764064441581,10.536,10.707,3.623,0.74,0.578,0.185,0.092
1764064441952,10.067,10.088,3.44,0.739,0.578,0.185,0.091
1764064442546,10.536,10.707,3.623,0.739,0.578,0.185,0.092
1764064442961,10.536,10.707,3.623,0.74,0.578,0.185,0.091
1764064444037,11.01,11.341,3.808,0.74,0.578,0.185,0.092
1764064444610,11.488,11.989,3.996,0.741,0.578,0.185,0.092
1764064444848,11.969,12.65,4.186,0.74,0.578,0.185,0.092
1764064445065,11.01,11.341,3.808,0.74,0.578,0.185,0.092
1764064445555,10.536,10.707,3.623,0.74,0.577,0.185,0.092
1764064445791,10.536,10.707,3.623,0.741,0.579,0.185,0.092
1764064446084,10.536,10.707,3.623,0.74,0.578,0.185,0.092
1764064446258,10.536,10.707,3.623,0.74,0.578,0.185,0.093
1764064446541,10.067,10.088,3.44,0.741,0.578,0.185,0.092
1764064446541,10.536,10.707,3.623,0.74,0.579,0.185,0.092
1764064446841,10.067,10.088,3.44,0.741,0.578,0.185,0.093
1764064447293,10.067,10.088,3.44,0.741,0.577,0.185,0.093
1764064447700,10.536,10.707,3.623,0.741,0.578,0.185,0.093
1764064448789,11.01,11.341,3.808,0.741,0.578,0.186,0.094
1764064449898,11.969,12.65,4.186,0.74,0.577,0.185,0.094
1764064450604,12.944,14.014,4.575,0.741,0.577,0.186,0.094
1764064451320,11.488,11.989,3.996,0.741,0.578,0.186,0.094
1764064451965,11.488,11.989,3.996,0.741,0.578,0.186,0.095
1764064452152,13.934,15.432,4.973,0.741,0.577,0.186,0.093
1764064452666,10.536,10.707,3.623,0.741,0.578,0.186,0.094
1764064453207,10.536,10.707,3.623,0.741,0.577,0.186,0.094
1764064453793,11.01,11.341,3.808,0.742,0.578,0.186,0.094
1764064454087,11.488,11.989,3.996,0.741,0.578,0.186,0.094
1764064454155,10.536,10.707,3.623,0.741,0.577,0.186,0.094
1764064454449,10.536,10.707,3.623,0.741,0.577,0.186,0.094
1764064454724,10.536,10.707,3.623,0.741,0.578,0.186,0.094
1764064454907,10.067,10.088,3.44,0.741,0.577,0.186,0.094
1764064455070,10.536,10.707,3.623,0.741,0.577,0.186,0.094
1764064455262,10.067,10.088,3.44,0.742,0.578,0.186,0.094
1764064455643,10.536,10.707,3.623,0.741,0.577,0.186,0.094
1764064455913,10.536,10.707,3.623,0.741,0.578,0.186,0.094
1764064456577,10.536,10.707,3.623,0.741,0.577,0.186,0.094
1764064457067,11.488,11.989,3.996,0.742,0.577,0.186,0.093
1764064457145,10.536,10.707,3.623,0.742,0.577,0.186,0.095
1764064457518,10.536,10.707,3.623,0.743,0.577,0.187,0.098
1764064458102,11.01,11.341,3.808,0.745,0.577,0.188,0.101
1764064458364,10.067,10.088,3.44,0.747,0.577,0.19,0.106
1764064458904,11.01,11.341,3.808,0.75,0.577,0.192,0.111
1764064459126,11.01,11.341,3.808,0.753,0.577,0.194,0.115
1764064459785,10.536,10.707,3.623,0.754,0.577,0.196,0.118
1764064460030,11.488,11.989,3.996,0.757,0.577,0.199,0.124
1764064460217,11.01,11.341,3.808,0.761,0.578,0.201,0.127
1764064460794,10.536,10.707,3.623,0.761,0.577,0.203,0.13
1764064461168,11.01,11.341,3.808,0.763,0.577,0.205,0.132
1764064461577,11.01,11.341,3.808,0.768,0.578,0.207,0.135
1764064461742,11.488,11.989,3.996,0.768,0.578,0.21,0.14
1764064462140,10.536,10.707,3.623,0.77,0.577,0.212,0.141
1764064462231,11.01,11.341,3.808,0.77,0.577,0.214,0.144
1764064462697,10.536,10.707,3.623,0.773,0.578,0.215,0.145
1764064462802,11.01,11.341,3.808,0.773,0.578,0.218,0.148
1764064463255,10.536,10.707,3.623,0.774,0.578,0.219,0.147
1764064463261,11.01,11.341,3.808,0.774,0.577,0.22,0.149
1764064463682,10.536,10.707,3.623,0.775,0.577,0.221,0.151
1764064463830,11.01,11.341,3.808,0.777,0.577,0.223,0.152
1764064464162,10.536,10.707,3.623,0.777,0.577,0.225,0.154
1764064464566,10.536,10.707,3.623,0.777,0.577,0.226,0.155
1764064464671,11.01,11.341,3.808,0.778,0.577,0.228,0.156
1764064464972,11.01,11.341,3.808,0.778,0.577,0.229,0.156
1764064465515,11.01,11.341,3.808,0.78,0.577,0.23,0.158
1764064465648,10.067,10.088,3.44,0.781,0.578,0.232,0.159
1764064466153,11.01,11.341,3.808,0.781,0.578,0.234,0.16
1764064467034,11.488,11.989,3.996,0.781,0.577,0.236,0.161
1764064467585,11.969,12.65,4.186,0.782,0.577,0.238,0.163
1764064468041,12.455,13.325,4.379,0.784,0.577,0.242,0.165
1764064468419,11.969,12.65,4.186,0.785,0.578,0.244,0.166
1764064468923,11.488,11.989,3.996,0.785,0.578,0.245,0.166
1764064469385,11.969,12.65,4.186,0.785,0.578,0.247,0.168
1764064469826,11.969,12.65,4.186,0.786,0.578,0.249,0.168
1764064470307,11.969,12.65,4.186,0.787,0.577,0.25,0.17
1764064470497,11.969,12.65,4.186,0.787,0.578,0.252,0.17
1764064471063,11.488,11.989,3.996,0.787,0.578,0.254,0.17
1764064471465,12.455,13.325,4.379,0.788,0.578,0.256,0.173
1764064471798,11.969,12.65,4.186,0.789,0.578,0.256,0.173
1764064472373,11.969,12.65,4.186,0.789,0.578,0.258,0.174
1764064472725,12.455,13.325,4.379,0.79,0.577,0.259,0.174
1764064473297,11.969,12.65,4.186,0.789,0.578,0.26,0.174
1764064473607,11.969,12.65,4.186,0.789,0.578,0.261,0.175
1764064473607,12.455,13.325,4.379,0.789,0.577,0.263,0.176
1764064474438,11.488,11.989,3.996,0.79,0.577,0.263,0.176
1764064475543,12.944,14.014,4.575,0.79,0.578,0.266,0.177
1764064476058,13.934,15.432,4.973,0.791,0.578,0.268,0.179
1764064476287,12.455,13.325,4.379,0.79,0.578,0.268,0.178
1764064476398,11.969,12.65,4.186,0.79,0.578,0.269,0.178
1764064476686,11.488,11.989,3.996,0.789,0.578,0.27,0.179
1764064477238,11.969,12.65,4.186,0.79,0.577,0.27,0.178
1764064478068,12.455,13.325,4.379,0.79,0.577,0.271,0.179
1764064478239,12.455,13.325,4.379,0.79,0.578,0.272,0.181
1764064478445,12.944,14.014,4.575,0.791,0.578,0.273,0.18
1764064479114,11.969,12.65,4.186,0.791,0.577,0.273,0.181
1764064479308,12.944,14.014,4.575,0.79,0.578,0.274,0.18
1764064479395,12.455,13.325,4.379,0.791,0.578,0.276,0.181
1764064479951,11.969,12.65,4.186,0.791,0.578,0.276,0.182
1764064480258,11.969,12.65,4.186,0.79,0.578,0.276,0.181
1764064480608,12.455,13.325,4.379,0.79,0.578,0.277,0.18
1764064480992,11.969,12.65,4.186,0.791,0.578,0.277,0.18
1764064481265,11.969,12.65,4.186,0.791,0.578,0.277,0.181
1764064481364,12.455,13.325,4.379,0.792,0.578,0.278,0.181
1764064481460,12.455,13.325,4.379,0.791,0.578,0.278,0.18
1764064481784,11.969,12.65,4.186,0.792,0.578,0.278,0.181
1764064482208,11.969,12.65,4.186,0.791,0.578,0.279,0.181
1764064482302,12.455,13.325,4.379,0.791,0.578,0.279,0.182
1764064482685,12.455,13.325,4.379,0.791,0.579,0.279,0.182
1764064482783,12.455,13.325,4.379,0.791,0.577,0.279,0.182
1764064483071,11.969,12.65,4.186,0.791,0.578,0.28,0.183
1764064483906,12.455,13.325,4.379,0.791,0.578,0.28,0.182
1764064484398,12.455,13.325,4.379,0.792,0.578,0.281,0.183
1764064484732,12.944,14.014,4.575,0.791,0.578,0.281,0.182
1764064485501,13.437,14.716,4.773,0.791,0.578,0.282,0.182
1764064486248,13.437,14.716,4.773,0.791,0.577,0.282,0.183
1764064486702,12.944,14.014,4.575,0.791,0.578,0.283,0.183
1764064487277,13.934,15.432,4.973,0.791,0.578,0.284,0.183
1764064487929,13.437,14.716,4.773,0.791,0.578,0.285,0.183
1764064488397,13.437,14.716,4.773,0.792,0.578,0.285,0.183
1764064488765,13.437,14.716,4.773,0.791,0.578,0.285,0.184
1764064489445,13.437,14.716,4.773,0.792,0.578,0.286,0.184
1764064490322,12.944,14.014,4.575,0.791,0.578,0.286,0.183
1764064490626,13.437,14.716,4.773,0.791,0.578,0.287,0.183
1764064490902,13.934,15.432,4.973,0.791,0.578,0.288,0.184
1764064491174,12.944,14.014,4.575,0.793,0.578,0.287,0.183
1764064491439,12.455,13.325,4.379,0.791,0.578,0.288,0.185
1764064492514,12.455,13.325,4.379,0.792,0.578,0.288,0.184
1764064492789,14.435,16.161,5.176,0.793,0.578,0.289,0.184
1764064493409,13.437,14.716,4.773,0.792,0.578,0.289,0.183
1764064493701,13.437,14.716,4.773,0.791,0.578,0.29,0.184
1764064493796,13.437,14.716,4.773,0.791,0.578,0.29,0.185
1764064495763,12.455,13.325,4.379,0.791,0.578,0.29,0.184
1764064496241,15.447,17.658,5.589,0.791,0.578,0.29,0.184
1764064496638,15.958,18.426,5.799,0.791,0.578,0.291,0.184
1764064496638,13.437,14.716,4.773,0.791,0.578,0.292,0.185
1764064497435,12.944,14.014,4.575,0.791,0.578,0.292,0.185
1764064497786,12.944,14.014,4.575,0.791,0.578,0.292,0.184
1764064498465,13.437,14.716,4.773,0.79,0.578,0.292,0.184
1764064498877,13.437,14.716,4.773,0.79,0.578,0.292,0.185
1764064499258,13.437,14.716,4.773,0.79,0.578,0.292,0.184
1764064499826,13.437,14.716,4.773,0.791,0.577,0.293,0.183
1764064499849,13.437,14.716,4.773,0.79,0.578,0.292,0.185
1764064500379,12.944,14.014,4.575,0.791,0.578,0.292,0.184
1764064500475,12.944,14.014,4.575,0.79,0.578,0.293,0.184
1764064501140,12.455,13.325,4.379,0.79,0.578,0.293,0.183
1764064501147,13.437,14.716,4.773,0.79,0.578,0.293,0.184
1764064501625,12.944,14.014,4.575,0.791,0.578,0.293,0.183
1764064501689,12.944,14.014,4.575,0.791,0.578,0.294,0.183
1764064502278,12.944,14.014,4.575,0.791,0.578,0.293,0.183
1764064502758,13.437,14.716,4.773,0.791,0.579,0.294,0.184
1764064502837,13.437,14.716,4.773,0.791,0.578,0.293,0.182
1764064503294,12.944,14.014,4.575,0.79,0.578,0.294,0.184
1764064503324,12.944,14.014,4.575,0.791,0.578,0.294,0.182
1764064504079,12.944,14.014,4.575,0.79,0.578,0.294,0.183
1764064504079,13.437,14.716,4.773,0.789,0.578,0.294,0.183
1764064504520,12.944,14.014,4.575,0.789,0.578,0.294,0.182
1764064504595,12.944,14.014,4.575,0.79,0.578,0.293,0.183
1764064504993,12.944,14.014,4.575,0.789,0.578,0.294,0.183
1764064505077,12.455,13.325,4.379,0.789,0.577,0.294,0.183
1764064506034,12.944,14.014,4.575,0.789,0.578,0.294,0.183
1764064506576,13.437,14.716,4.773,0.79,0.578,0.294,0.184
1764064507337,13.437,14.716,4.773,0.79,0.578,0.294,0.182
1764064507714,14.435,16.161,5.176,0.79,0.578,0.294,0.183
1764064508100,13.437,14.716,4.773,0.789,0.578,0.294,0.183
1764064508473,13.437,14.716,4.773,0.789,0.578,0.294,0.183
1764064508925,14.435,16.161,5.176,0.789,0.578,0.294,0.182
1764064509337,13.437,14.716,4.773,0.789,0.578,0.294,0.183
1764064509661,12.944,14.014,4.575,0.789,0.578,0.294,0.183
1764064510063,13.437,14.716,4.773,0.789,0.578,0.294,0.182
1764064510659,12.944,14.014,4.575,0.789,0.578,0.294,0.182
1764064510835,13.437,14.716,4.773,0.789,0.578,0.295,0.182
1764064511110,13.437,14.716,4.773,0.788,0.578,0.294,0.181
1764064511599,12.944,14.014,4.575,0.789,0.578,0.295,0.182
1764064511887,12.944,14.014,4.575,0.789,0.577,0.295,0.181
1764064511975,13.437,14.716,4.773,0.789,0.578,0.294,0.182
1764064512585,12.944,14.014,4.575,0.788,0.578,0.294,0.181
1764064512734,12.944,14.014,4.575,0.789,0.578,0.294,0.182
1764064512921,12.944,14.014,4.575,0.789,0.578,0.295,0.182
1764064513486,12.944,14.014,4.575,0.789,0.578,0.295,0.181
1764064514045,13.437,14.716,4.773,0.789,0.577,0.295,0.181
1764064514407,13.437,14.716,4.773,0.789,0.578,0.295,0.181
1764064514776,13.437,14.716,4.773,0.789,0.578,0.295,0.182
1764064515154,12.944,14.014,4.575,0.789,0.578,0.295,0.182
