ts,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1764058009934,65.364,116.469,28.667,0.946,0.939,0.922,0.295
1764058010187,65.364,116.469,28.667,0.946,0.94,0.922,0.295
1764058010478,64.618,114.733,28.296,0.946,0.939,0.921,0.295
1764058010753,64.618,114.733,28.296,0.946,0.94,0.922,0.294
1764058011450,64.618,114.733,28.296,0.946,0.939,0.922,0.293
1764058011749,66.113,118.218,29.04,0.946,0.939,0.921,0.293
1764058012097,63.874,113.01,27.928,0.946,0.939,0.921,0.293
1764058012240,65.364,116.469,28.667,0.946,0.941,0.922,0.293
1764058012704,63.874,113.01,27.928,0.946,0.94,0.921,0.293
1764058012948,66.113,118.218,29.04,0.946,0.939,0.922,0.292
1764058013244,63.874,113.01,27.928,0.945,0.94,0.921,0.292
1764058013337,63.874,113.01,27.928,0.946,0.94,0.921,0.292
1764058013709,63.874,113.01,27.928,0.946,0.94,0.919,0.291
1764058013829,63.134,111.301,27.561,0.946,0.94,0.919,0.291
1764058014383,63.134,111.301,27.561,0.946,0.94,0.919,0.291
1764058014747,63.874,113.01,27.928,0.945,0.94,0.919,0.291
1764058015038,63.134,111.301,27.561,0.946,0.94,0.919,0.291
1764058015063,63.874,113.01,27.928,0.945,0.94,0.919,0.291
1764058015693,63.134,111.301,27.561,0.945,0.941,0.919,0.291
1764058015864,63.874,113.01,27.928,0.945,0.941,0.919,0.291
1764058016162,63.134,111.301,27.561,0.945,0.94,0.919,0.291
1764058016269,63.134,111.301,27.561,0.945,0.941,0.919,0.292
1764058016796,63.134,111.301,27.561,0.945,0.94,0.919,0.292
1764058017136,63.134,111.301,27.561,0.945,0.94,0.919,0.291
1764058017506,63.134,111.301,27.561,0.944,0.941,0.919,0.291
1764058017752,63.134,111.301,27.561,0.944,0.94,0.918,0.292
1764058018054,62.396,109.603,27.197,0.945,0.94,0.919,0.291
1764058018504,62.396,109.603,27.197,0.944,0.94,0.918,0.292
1764058018835,62.396,109.603,27.197,0.945,0.941,0.918,0.291
1764058019174,63.134,111.301,27.561,0.943,0.94,0.918,0.291
1764058019745,63.134,111.301,27.561,0.944,0.941,0.918,0.292
1764058020010,62.396,109.603,27.197,0.943,0.94,0.918,0.29
1764058020384,62.396,109.603,27.197,0.944,0.941,0.918,0.29
1764058021041,62.396,109.603,27.197,0.943,0.941,0.918,0.289
1764058021328,62.396,109.603,27.197,0.943,0.941,0.918,0.289
1764058021328,62.396,109.603,27.197,0.943,0.941,0.917,0.289
1764058021913,60.93,106.248,26.473,0.943,0.941,0.917,0.287
1764058022731,62.396,109.603,27.197,0.942,0.941,0.918,0.288
1764058022940,62.396,109.603,27.197,0.942,0.941,0.918,0.286
1764058023289,61.662,107.919,26.834,0.942,0.941,0.917,0.286
1764058023597,60.202,104.589,26.115,0.942,0.941,0.916,0.286
1764058023855,60.202,104.589,26.115,0.942,0.941,0.917,0.285
1764058024092,60.93,106.248,26.473,0.942,0.941,0.916,0.285
1764058024256,60.202,104.589,26.115,0.942,0.941,0.916,0.285
1764058025471,60.202,104.589,26.115,0.943,0.941,0.916,0.284
1764058025736,62.396,109.603,27.197,0.942,0.941,0.916,0.285
1764058026322,62.396,109.603,27.197,0.941,0.941,0.916,0.284
1764058027135,60.202,104.589,26.115,0.942,0.941,0.916,0.284
1764058027548,62.396,109.603,27.197,0.941,0.941,0.916,0.282
1764058028654,61.662,107.919,26.834,0.941,0.941,0.916,0.277
1764058028884,61.662,107.919,26.834,0.941,0.941,0.916,0.272
1764058029281,60.93,106.248,26.473,0.94,0.942,0.916,0.27
1764058030019,60.202,104.589,26.115,0.939,0.942,0.914,0.268
1764058030344,60.202,104.589,26.115,0.94,0.942,0.914,0.267
1764058030723,58.033,99.69,25.051,0.939,0.941,0.914,0.267
1764058030929,60.202,104.589,26.115,0.937,0.941,0.913,0.265
1764058031091,59.476,102.943,25.758,0.939,0.941,0.913,0.264
1764058031754,59.476,102.943,25.758,0.938,0.941,0.913,0.264
1764058031998,60.202,104.589,26.115,0.938,0.942,0.911,0.261
1764058032159,58.033,99.69,25.051,0.938,0.941,0.911,0.262
1764058032263,58.753,101.31,25.404,0.938,0.941,0.911,0.261
1764058033186,58.753,101.31,25.404,0.938,0.942,0.912,0.261
1764058033567,59.476,102.943,25.758,0.938,0.941,0.911,0.261
1764058034045,59.476,102.943,25.758,0.938,0.941,0.912,0.26
1764058034297,59.476,102.943,25.758,0.938,0.942,0.911,0.258
1764058034626,58.753,101.31,25.404,0.938,0.942,0.91,0.257
1764058034904,58.033,99.69,25.051,0.939,0.942,0.911,0.256
1764058035234,58.033,99.69,25.051,0.938,0.942,0.91,0.256
1764058035721,58.753,101.31,25.404,0.938,0.942,0.91,0.256
1764058035990,59.476,102.943,25.758,0.939,0.942,0.91,0.254
1764058036655,58.033,99.69,25.051,0.938,0.942,0.91,0.253
1764058037215,58.753,101.31,25.404,0.938,0.942,0.91,0.252
1764058037777,60.202,104.589,26.115,0.938,0.942,0.91,0.249
1764058038096,58.753,101.31,25.404,0.937,0.942,0.91,0.249
1764058038449,58.753,101.31,25.404,0.938,0.942,0.909,0.247
1764058038836,58.033,99.69,25.051,0.937,0.942,0.909,0.246
1764058039005,58.753,101.31,25.404,0.938,0.942,0.908,0.245
1764058039030,58.033,99.69,25.051,0.938,0.942,0.909,0.245
1764058039943,57.316,98.082,24.701,0.937,0.942,0.909,0.244
1764058040239,58.753,101.31,25.404,0.937,0.942,0.909,0.242
1764058040598,58.753,101.31,25.404,0.938,0.943,0.909,0.243
1764058041148,58.033,99.69,25.051,0.937,0.943,0.908,0.241
1764058041473,58.033,99.69,25.051,0.938,0.942,0.908,0.241
1764058041717,58.033,99.69,25.051,0.938,0.942,0.908,0.24
1764058041888,56.602,96.487,24.352,0.937,0.943,0.908,0.241
1764058043040,57.316,98.082,24.701,0.937,0.943,0.908,0.239
1764058043413,61.662,107.919,26.834,0.937,0.943,0.908,0.238
1764058043618,58.033,99.69,25.051,0.937,0.943,0.908,0.239
1764058043970,57.316,98.082,24.701,0.937,0.942,0.908,0.238
1764058043970,57.316,98.082,24.701,0.937,0.943,0.908,0.237
1764058044724,56.602,96.487,24.352,0.937,0.942,0.906,0.236
1764058044938,57.316,98.082,24.701,0.937,0.942,0.906,0.237
1764058045377,58.033,99.69,25.051,0.937,0.943,0.906,0.236
1764058045378,58.033,99.69,25.051,0.937,0.942,0.906,0.234
1764058046239,56.602,96.487,24.352,0.937,0.943,0.906,0.234
1764058046633,57.316,98.082,24.701,0.937,0.942,0.906,0.233
1764058047599,58.753,101.31,25.404,0.937,0.942,0.905,0.233
1764058047905,58.753,101.31,25.404,0.937,0.942,0.906,0.232
1764058048322,58.033,99.69,25.051,0.937,0.943,0.905,0.231
1764058048760,56.602,96.487,24.352,0.937,0.943,0.906,0.232
1764058048981,56.602,96.487,24.352,0.937,0.943,0.905,0.232
1764058049150,57.316,98.082,24.701,0.937,0.942,0.905,0.233
1764058049626,56.602,96.487,24.352,0.936,0.943,0.905,0.232
1764058050078,56.602,96.487,24.352,0.936,0.942,0.905,0.232
1764058050543,58.033,99.69,25.051,0.936,0.943,0.903,0.233
1764058050933,57.316,98.082,24.701,0.937,0.943,0.903,0.233
1764058051201,57.316,98.082,24.701,0.936,0.942,0.905,0.234
1764058051615,56.602,96.487,24.352,0.935,0.944,0.905,0.234
1764058051861,57.316,98.082,24.701,0.937,0.944,0.903,0.234
1764058052614,55.89,94.904,24.006,0.937,0.944,0.905,0.234
1764058052872,56.602,96.487,24.352,0.936,0.943,0.904,0.234
1764058053362,58.033,99.69,25.051,0.935,0.944,0.903,0.233
1764058053690,55.89,94.904,24.006,0.935,0.943,0.903,0.233
1764058054131,57.316,98.082,24.701,0.934,0.943,0.903,0.233
1764058054513,56.602,96.487,24.352,0.934,0.942,0.902,0.233
1764058054701,57.316,98.082,24.701,0.934,0.943,0.902,0.231
1764058055300,55.89,94.904,24.006,0.934,0.942,0.903,0.231
1764058055642,58.753,101.31,25.404,0.933,0.943,0.902,0.231
1764058055671,55.89,94.904,24.006,0.933,0.944,0.902,0.231
1764058056410,55.89,94.904,24.006,0.933,0.943,0.902,0.231
1764058056429,56.602,96.487,24.352,0.933,0.942,0.901,0.231
1764058057073,55.89,94.904,24.006,0.933,0.944,0.902,0.23
1764058057350,56.602,96.487,24.352,0.933,0.943,0.901,0.23
1764058057970,56.602,96.487,24.352,0.933,0.944,0.901,0.23
1764058058260,56.602,96.487,24.352,0.932,0.944,0.902,0.228
1764058058473,56.602,96.487,24.352,0.933,0.944,0.901,0.229
1764058059022,55.89,94.904,24.006,0.933,0.943,0.901,0.228
1764058059396,55.89,94.904,24.006,0.933,0.943,0.9,0.228
1764058059583,56.602,96.487,24.352,0.933,0.942,0.9,0.228
1764058060054,55.89,94.904,24.006,0.933,0.944,0.9,0.228
1764058060612,57.316,98.082,24.701,0.934,0.944,0.9,0.227
1764058060634,55.89,94.904,24.006,0.933,0.943,0.9,0.226
1764058061099,55.182,93.334,23.661,0.933,0.943,0.9,0.226
1764058061490,55.182,93.334,23.661,0.933,0.942,0.9,0.227
1764058061575,55.89,94.904,24.006,0.932,0.943,0.9,0.227
1764058062171,55.182,93.334,23.661,0.933,0.944,0.9,0.226
1764058062588,56.602,96.487,24.352,0.933,0.943,0.9,0.227
1764058062909,55.182,93.334,23.661,0.933,0.943,0.9,0.225
1764058063254,55.182,93.334,23.661,0.933,0.943,0.9,0.225
1764058063733,55.89,94.904,24.006,0.933,0.943,0.9,0.225
1764058063898,56.602,96.487,24.352,0.933,0.942,0.9,0.224
1764058064185,55.182,93.334,23.661,0.932,0.942,0.9,0.224
1764058064478,55.182,93.334,23.661,0.933,0.942,0.9,0.225
1764058064889,55.182,93.334,23.661,0.933,0.944,0.9,0.225
1764058066049,55.182,93.334,23.661,0.933,0.943,0.898,0.223
1764058066374,58.753,101.31,25.404,0.933,0.944,0.9,0.223
1764058066714,54.476,91.777,23.319,0.933,0.943,0.9,0.224
1764058067027,55.182,93.334,23.661,0.933,0.942,0.9,0.225
1764058067283,54.476,91.777,23.319,0.933,0.942,0.898,0.224
1764058067568,55.182,93.334,23.661,0.934,0.942,0.9,0.224
1764058067774,54.476,91.777,23.319,0.933,0.944,0.9,0.225
1764058068217,54.476,91.777,23.319,0.933,0.942,0.9,0.224
1764058068708,54.476,91.777,23.319,0.934,0.943,0.898,0.223
1764058069009,55.182,93.334,23.661,0.933,0.944,0.898,0.224
1764058069580,55.182,93.334,23.661,0.934,0.944,0.9,0.224
1764058069925,55.182,93.334,23.661,0.933,0.944,0.9,0.222
1764058070337,55.182,93.334,23.661,0.933,0.943,0.898,0.224
1764058070586,55.182,93.334,23.661,0.933,0.943,0.898,0.224
1764058070776,55.182,93.334,23.661,0.933,0.944,0.9,0.222
1764058071319,53.774,90.232,22.978,0.932,0.944,0.898,0.222
1764058071572,54.476,91.777,23.319,0.933,0.943,0.897,0.222
1764058071637,54.476,91.777,23.319,0.932,0.943,0.898,0.222
1764058072283,55.182,93.334,23.661,0.932,0.944,0.898,0.223
1764058072730,53.774,90.232,22.978,0.933,0.944,0.897,0.222
1764058073113,56.602,96.487,24.352,0.933,0.943,0.897,0.224
1764058073326,54.476,91.777,23.319,0.933,0.942,0.898,0.223
1764058073413,53.774,90.232,22.978,0.932,0.944,0.898,0.222
1764058073788,53.774,90.232,22.978,0.932,0.944,0.898,0.223
1764058074059,53.774,90.232,22.978,0.933,0.944,0.897,0.222
1764058074408,53.774,90.232,22.978,0.932,0.942,0.898,0.223
1764058074450,53.774,90.232,22.978,0.932,0.942,0.897,0.223
1764058074980,53.774,90.232,22.978,0.933,0.944,0.897,0.223
1764058075451,53.774,90.232,22.978,0.933,0.944,0.898,0.224
1764058076324,53.774,90.232,22.978,0.932,0.944,0.897,0.224
1764058076773,56.602,96.487,24.352,0.933,0.944,0.898,0.224
1764058077446,54.476,91.777,23.319,0.933,0.942,0.897,0.224
1764058077752,55.182,93.334,23.661,0.932,0.943,0.898,0.225
1764058078392,55.89,94.904,24.006,0.933,0.944,0.898,0.224
1764058078496,54.476,91.777,23.319,0.932,0.944,0.898,0.225
1764058078937,53.074,88.7,22.639,0.933,0.943,0.898,0.225
1764058079245,54.476,91.777,23.319,0.933,0.944,0.898,0.225
1764058079711,54.476,91.777,23.319,0.933,0.944,0.898,0.226
1764058080083,53.074,88.7,22.639,0.934,0.945,0.9,0.226
1764058080392,54.476,91.777,23.319,0.933,0.944,0.898,0.227
1764058080575,54.476,91.777,23.319,0.934,0.944,0.9,0.227
1764058080886,53.074,88.7,22.639,0.934,0.944,0.9,0.228
1764058081129,53.074,88.7,22.639,0.934,0.945,0.9,0.227
1764058081597,53.074,88.7,22.639,0.934,0.944,0.9,0.228
1764058081704,53.074,88.7,22.639,0.934,0.945,0.9,0.228
1764058081728,53.774,90.232,22.978,0.935,0.945,0.898,0.226
1764058082365,53.074,88.7,22.639,0.934,0.944,0.9,0.228
1764058082724,53.074,88.7,22.639,0.934,0.945,0.9,0.226
1764058082820,53.774,90.232,22.978,0.934,0.945,0.9,0.228
1764058083382,53.774,90.232,22.978,0.935,0.944,0.9,0.226
1764058083659,52.377,87.18,22.303,0.934,0.945,0.9,0.227
1764058083926,54.476,91.777,23.319,0.935,0.945,0.9,0.227
1764058084231,53.074,88.7,22.639,0.935,0.943,0.9,0.228
1764058084502,53.074,88.7,22.639,0.936,0.944,0.9,0.226
1764058084749,53.774,90.232,22.978,0.935,0.945,0.9,0.226
1764058084979,53.074,88.7,22.639,0.935,0.945,0.9,0.226
1764058085180,53.074,88.7,22.639,0.934,0.944,0.9,0.226
1764058085984,53.774,90.232,22.978,0.934,0.945,0.9,0.225
1764058086218,54.476,91.777,23.319,0.935,0.943,0.9,0.226
1764058086473,54.476,91.777,23.319,0.934,0.945,0.9,0.227
1764058086729,53.074,88.7,22.639,0.935,0.944,0.9,0.226
1764058087036,53.074,88.7,22.639,0.934,0.944,0.9,0.227
1764058087504,53.074,88.7,22.639,0.935,0.945,0.9,0.227
1764058087692,54.476,91.777,23.319,0.937,0.945,0.901,0.233
1764058088087,53.074,88.7,22.639,0.937,0.945,0.901,0.235
1764058088625,53.074,88.7,22.639,0.938,0.944,0.902,0.238
1764058089009,53.774,90.232,22.978,0.94,0.944,0.902,0.242
1764058089282,53.774,90.232,22.978,0.942,0.944,0.903,0.246
1764058089763,53.774,90.232,22.978,0.944,0.945,0.906,0.251
1764058090037,54.476,91.777,23.319,0.945,0.945,0.908,0.254
1764058090244,54.476,91.777,23.319,0.947,0.944,0.909,0.259
1764058090415,53.074,88.7,22.639,0.948,0.944,0.91,0.261
1764058090925,53.774,90.232,22.978,0.95,0.944,0.91,0.261
1764058091399,54.476,91.777,23.319,0.951,0.944,0.911,0.262
1764058091642,54.476,91.777,23.319,0.951,0.944,0.914,0.265
1764058093195,54.476,91.777,23.319,0.953,0.945,0.916,0.266
1764058093225,53.774,90.232,22.978,0.954,0.945,0.916,0.269
1764058093226,54.476,91.777,23.319,0.954,0.944,0.916,0.269
1764058093226,54.476,91.777,23.319,0.954,0.944,0.916,0.272
1764058093226,55.89,94.904,24.006,0.956,0.944,0.918,0.272
1764058093496,54.476,91.777,23.319,0.956,0.945,0.918,0.273
1764058094199,55.182,93.334,23.661,0.956,0.945,0.919,0.273
1764058094455,58.033,99.69,25.051,0.958,0.944,0.921,0.276
1764058094872,55.89,94.904,24.006,0.96,0.944,0.921,0.277
1764058095144,55.89,94.904,24.006,0.96,0.945,0.924,0.278
1764058095699,56.602,96.487,24.352,0.96,0.944,0.922,0.279
1764058095952,56.602,96.487,24.352,0.96,0.944,0.924,0.281
1764058095970,57.316,98.082,24.701,0.96,0.944,0.924,0.28
1764058096857,56.602,96.487,24.352,0.96,0.944,0.924,0.281
1764058097110,58.753,101.31,25.404,0.961,0.943,0.926,0.282
1764058097234,58.033,99.69,25.051,0.961,0.944,0.926,0.282
1764058097481,56.602,96.487,24.352,0.962,0.943,0.926,0.282
1764058097699,57.316,98.082,24.701,0.962,0.945,0.928,0.283
1764058098025,57.316,98.082,24.701,0.962,0.945,0.929,0.285
1764058098511,58.033,99.69,25.051,0.962,0.944,0.929,0.284
1764058098578,58.753,101.31,25.404,0.962,0.944,0.929,0.283
1764058098841,58.033,99.69,25.051,0.963,0.944,0.93,0.285
1764058099091,58.033,99.69,25.051,0.963,0.944,0.93,0.286
1764058099652,58.033,99.69,25.051,0.963,0.943,0.932,0.286
1764058099717,59.476,102.943,25.758,0.962,0.943,0.932,0.285
1764058100118,58.753,101.31,25.404,0.964,0.945,0.932,0.288
1764058100490,58.753,101.31,25.404,0.964,0.944,0.932,0.287
1764058100584,59.476,102.943,25.758,0.964,0.944,0.932,0.288
1764058101055,58.753,101.31,25.404,0.964,0.944,0.932,0.286
1764058101076,59.476,102.943,25.758,0.965,0.944,0.932,0.288
1764058101461,59.476,102.943,25.758,0.965,0.945,0.934,0.289
1764058112008,73.767,136.425,32.878,0.969,0.946,0.94,0.296
1764058112029,67.62,121.754,29.791,0.969,0.947,0.942,0.295
1764058112327,66.865,119.98,29.414,0.969,0.946,0.941,0.295
1764058113148,66.865,119.98,29.414,0.968,0.946,0.942,0.296
1764058113172,69.139,125.343,30.551,0.97,0.946,0.942,0.295
1764058113507,67.62,121.754,29.791,0.969,0.946,0.942,0.297
1764058113905,67.62,121.754,29.791,0.969,0.946,0.942,0.298
1764058113983,68.378,123.542,30.17,0.969,0.946,0.942,0.296
1764058114346,67.62,121.754,29.791,0.969,0.946,0.942,0.298
1764058114553,68.378,123.542,30.17,0.969,0.947,0.942,0.297
1764058114935,68.378,123.542,30.17,0.969,0.946,0.942,0.298
1764058114962,68.378,123.542,30.17,0.97,0.947,0.942,0.297
1764058115472,68.378,123.542,30.17,0.97,0.948,0.943,0.297
1764058115705,69.139,125.343,30.551,0.97,0.946,0.943,0.298
1764058115956,69.139,125.343,30.551,0.97,0.948,0.942,0.298
1764058116128,69.139,125.343,30.551,0.97,0.948,0.943,0.298
1764058116807,69.139,125.343,30.551,0.97,0.947,0.942,0.299
1764058117032,70.67,128.984,31.318,0.97,0.946,0.943,0.297
1764058117503,70.67,128.984,31.318,0.969,0.948,0.943,0.297
1764058117852,71.44,130.825,31.705,0.97,0.947,0.944,0.297
1764058118094,71.44,130.825,31.705,0.97,0.948,0.943,0.297
1764058118577,71.44,130.825,31.705,0.97,0.947,0.945,0.297
1764058118747,72.212,132.678,32.094,0.97,0.948,0.944,0.298
1764058119141,71.44,130.825,31.705,0.97,0.948,0.945,0.3
1764058119413,71.44,130.825,31.705,0.971,0.949,0.946,0.298
1764058119719,71.44,130.825,31.705,0.971,0.948,0.945,0.298
1764058120027,71.44,130.825,31.705,0.97,0.948,0.945,0.3
1764058120187,72.212,132.678,32.094,0.972,0.948,0.945,0.3
1764058120656,72.212,132.678,32.094,0.971,0.948,0.946,0.299
1764058120748,72.988,134.545,32.485,0.971,0.949,0.944,0.301
1764058121137,72.212,132.678,32.094,0.97,0.949,0.945,0.3
1764058121541,72.988,134.545,32.485,0.972,0.949,0.943,0.301
1764058121740,72.988,134.545,32.485,0.971,0.949,0.945,0.302
1764058122264,72.988,134.545,32.485,0.97,0.949,0.945,0.301
1764058122458,72.988,134.545,32.485,0.97,0.949,0.945,0.302
1764058122774,73.767,136.425,32.878,0.97,0.948,0.945,0.3
1764058122940,74.549,138.319,33.273,0.971,0.948,0.946,0.302
1764058123517,73.767,136.425,32.878,0.971,0.949,0.946,0.302
1764058124266,75.333,140.226,33.671,0.972,0.949,0.945,0.304
1764058124627,75.333,140.226,33.671,0.971,0.949,0.946,0.302
1764058124920,76.121,142.146,34.07,0.971,0.949,0.946,0.305
1764058125190,75.333,140.226,33.671,0.971,0.949,0.946,0.305
1764058125385,76.121,142.146,34.07,0.971,0.949,0.946,0.306
1764058126030,75.333,140.226,33.671,0.97,0.949,0.948,0.304
1764058126149,76.121,142.146,34.07,0.972,0.949,0.946,0.306
1764058126399,76.121,142.146,34.07,0.972,0.95,0.946,0.305
1764058126677,75.333,140.226,33.671,0.97,0.949,0.946,0.304
1764058126806,76.121,142.146,34.07,0.971,0.95,0.948,0.306
1764058127432,76.121,142.146,34.07,0.972,0.95,0.946,0.305
1764058127528,77.705,146.027,34.875,0.972,0.949,0.946,0.305
1764058128296,76.911,144.08,34.471,0.971,0.95,0.946,0.305
1764058128654,78.502,147.988,35.28,0.972,0.95,0.948,0.304
1764058128764,78.502,147.988,35.28,0.972,0.95,0.948,0.305
1764058129116,76.911,144.08,34.471,0.972,0.95,0.946,0.304
1764058129387,76.911,144.08,34.471,0.972,0.95,0.948,0.305
1764058129667,77.705,146.027,34.875,0.972,0.951,0.946,0.303
1764058129972,77.705,146.027,34.875,0.971,0.95,0.948,0.305
1764058130133,77.705,146.027,34.875,0.972,0.951,0.946,0.305
1764058130349,77.705,146.027,34.875,0.973,0.951,0.948,0.306
1764058130908,77.705,146.027,34.875,0.972,0.95,0.948,0.306
1764058131174,78.502,147.988,35.28,0.972,0.95,0.948,0.306
1764058131196,79.301,149.963,35.688,0.972,0.95,0.948,0.304
1764058131577,78.502,147.988,35.28,0.972,0.951,0.946,0.304
1764058131946,78.502,147.988,35.28,0.971,0.95,0.948,0.304
1764058131946,79.301,149.963,35.688,0.972,0.95,0.948,0.306
1764058132342,79.301,149.963,35.688,0.971,0.951,0.948,0.306
1764058132445,79.301,149.963,35.688,0.972,0.951,0.948,0.303
1764058132894,79.301,149.963,35.688,0.971,0.951,0.946,0.304
1764058133475,79.301,149.963,35.688,0.972,0.951,0.948,0.304
1764058133729,80.104,151.951,36.097,0.973,0.951,0.948,0.305
1764058133752,80.104,151.951,36.097,0.971,0.951,0.948,0.304
1764058134217,80.104,151.951,36.097,0.973,0.951,0.948,0.304
1764058134587,78.502,147.988,35.28,0.973,0.953,0.948,0.305
1764058134874,81.719,155.968,36.923,0.972,0.951,0.948,0.303
1764058134976,80.104,151.951,36.097,0.972,0.951,0.948,0.303
1764058135540,80.91,153.953,36.509,0.972,0.952,0.948,0.304
1764058135818,80.91,153.953,36.509,0.971,0.951,0.948,0.302
1764058136162,81.719,155.968,36.923,0.972,0.952,0.948,0.302
1764058136811,82.53,157.997,37.339,0.972,0.952,0.948,0.303
1764058137137,82.53,157.997,37.339,0.972,0.952,0.948,0.302
1764058137559,83.345,160.04,37.757,0.972,0.951,0.948,0.303
1764058137560,82.53,157.997,37.339,0.972,0.953,0.948,0.302
1764058138163,81.719,155.968,36.923,0.972,0.951,0.948,0.303
1764058138338,83.345,160.04,37.757,0.972,0.953,0.948,0.304
1764058138507,82.53,157.997,37.339,0.973,0.952,0.948,0.303
1764058139647,81.719,155.968,36.923,0.972,0.952,0.948,0.304
1764058140043,84.984,164.167,38.6,0.972,0.953,0.948,0.304
1764058140229,84.984,164.167,38.6,0.972,0.953,0.948,0.304
1764058140885,83.345,160.04,37.757,0.972,0.954,0.948,0.304
1764058141316,84.984,164.167,38.6,0.972,0.953,0.948,0.302
1764058141624,84.984,164.167,38.6,0.972,0.954,0.948,0.303
1764058142179,84.163,162.097,38.177,0.972,0.953,0.948,0.303
1764058142364,85.808,166.252,39.024,0.972,0.953,0.948,0.304
1764058142649,84.163,162.097,38.177,0.972,0.953,0.948,0.303
1764058142650,84.163,162.097,38.177,0.972,0.953,0.948,0.303
1764058143431,84.163,162.097,38.177,0.972,0.953,0.948,0.303
1764058143598,84.984,164.167,38.6,0.972,0.954,0.948,0.303
1764058143980,85.808,166.252,39.024,0.973,0.954,0.948,0.303
1764058144451,84.984,164.167,38.6,0.972,0.953,0.948,0.302
1764058144750,85.808,166.252,39.024,0.973,0.954,0.949,0.303
1764058145108,85.808,166.252,39.024,0.972,0.954,0.949,0.304
1764058145108,83.345,160.04,37.757,0.972,0.954,0.948,0.304
1764058145572,84.984,164.167,38.6,0.973,0.954,0.948,0.303
1764058145847,83.345,160.04,37.757,0.972,0.954,0.948,0.304
1764058145982,85.808,166.252,39.024,0.972,0.954,0.948,0.302
1764058146313,85.808,166.252,39.024,0.972,0.954,0.948,0.302
1764058146703,85.808,166.252,39.024,0.972,0.954,0.948,0.302
1764058147267,86.635,168.351,39.451,0.972,0.955,0.948,0.302
1764058147724,87.465,170.463,39.879,0.972,0.955,0.948,0.302
1764058148288,87.465,170.463,39.879,0.973,0.955,0.949,0.302
1764058148783,88.298,172.59,40.31,0.973,0.955,0.948,0.302
1764058148887,89.135,174.73,40.743,0.971,0.955,0.948,0.302
1764058149106,86.635,168.351,39.451,0.973,0.955,0.948,0.301
1764058149310,87.465,170.463,39.879,0.972,0.955,0.948,0.301
1764058149978,87.465,170.463,39.879,0.972,0.955,0.948,0.303
1764058150266,87.465,170.463,39.879,0.972,0.955,0.948,0.301
1764058150613,88.298,172.59,40.31,0.972,0.956,0.948,0.302
1764058151003,89.974,176.885,41.178,0.972,0.957,0.948,0.301
1764058151282,89.135,174.73,40.743,0.972,0.956,0.948,0.302
1764058151743,89.135,174.73,40.743,0.972,0.957,0.949,0.301
1764058151769,89.135,174.73,40.743,0.972,0.957,0.948,0.303
1764058152158,88.298,172.59,40.31,0.971,0.956,0.948,0.301
1764058152318,88.298,172.59,40.31,0.972,0.956,0.949,0.301
1764058153200,88.298,172.59,40.31,0.972,0.957,0.949,0.302
1764058153476,90.816,179.054,41.615,0.971,0.957,0.948,0.301
1764058153738,89.974,176.885,41.178,0.972,0.957,0.948,0.302
1764058154210,89.135,174.73,40.743,0.972,0.957,0.948,0.3
1764058154378,89.974,176.885,41.178,0.971,0.957,0.948,0.3
1764058154622,89.135,174.73,40.743,0.971,0.957,0.948,0.3
1764058154711,89.135,174.73,40.743,0.972,0.957,0.948,0.3
1764058155351,89.135,174.73,40.743,0.972,0.96,0.948,0.301
1764058155526,89.135,174.73,40.743,0.971,0.96,0.948,0.3
1764058155636,89.974,176.885,41.178,0.971,0.957,0.948,0.299
1764058156081,89.135,174.73,40.743,0.973,0.96,0.949,0.299
1764058156379,89.135,174.73,40.743,0.972,0.957,0.948,0.298
1764058156379,89.135,174.73,40.743,0.972,0.96,0.948,0.298
1764058156940,89.135,174.73,40.743,0.97,0.96,0.948,0.298
1764058157214,89.135,174.73,40.743,0.97,0.957,0.948,0.297
1764058157325,90.816,179.054,41.615,0.971,0.96,0.948,0.297
1764058157588,89.135,174.73,40.743,0.97,0.96,0.948,0.297
1764058158325,89.974,176.885,41.178,0.97,0.96,0.948,0.297
1764058158442,89.974,176.885,41.178,0.971,0.96,0.948,0.296
1764058158619,90.816,179.054,41.615,0.97,0.96,0.948,0.297
1764058159015,89.974,176.885,41.178,0.97,0.96,0.948,0.296
1764058159395,89.135,174.73,40.743,0.97,0.96,0.948,0.296
1764058159643,89.974,176.885,41.178,0.97,0.96,0.948,0.296
1764058159842,90.816,179.054,41.615,0.971,0.96,0.948,0.295
1764058160511,89.974,176.885,41.178,0.969,0.96,0.948,0.296
1764058160701,90.816,179.054,41.615,0.969,0.96,0.948,0.294
1764058160958,89.974,176.885,41.178,0.97,0.96,0.948,0.296
1764058161052,89.974,176.885,41.178,0.97,0.96,0.946,0.295
1764058161369,89.974,176.885,41.178,0.97,0.96,0.948,0.295
1764058162015,89.974,176.885,41.178,0.969,0.96,0.948,0.295
1764058162284,90.816,179.054,41.615,0.969,0.96,0.946,0.297
1764058162668,90.816,179.054,41.615,0.97,0.96,0.948,0.297
1764058162848,90.816,179.054,41.615,0.97,0.96,0.946,0.295
1764058163030,90.816,179.054,41.615,0.97,0.96,0.948,0.294
1764058163708,89.974,176.885,41.178,0.97,0.96,0.946,0.294
1764058163804,90.816,179.054,41.615,0.97,0.96,0.946,0.294
1764058163983,89.974,176.885,41.178,0.97,0.96,0.946,0.294
