ts,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1764062147035,11.01,11.341,3.808,0.717,0.57,0.203,0.087
1764062147602,11.488,11.989,3.996,0.717,0.57,0.202,0.087
1764062147602,11.488,11.989,3.996,0.716,0.569,0.202,0.087
1764062148286,11.01,11.341,3.808,0.716,0.57,0.202,0.087
1764062148286,11.01,11.341,3.808,0.717,0.569,0.203,0.086
1764062148574,11.01,11.341,3.808,0.717,0.569,0.202,0.087
1764062148783,11.488,11.989,3.996,0.717,0.569,0.202,0.087
1764062149285,11.01,11.341,3.808,0.717,0.569,0.202,0.087
1764062149589,11.01,11.341,3.808,0.717,0.57,0.202,0.087
1764062149873,11.01,11.341,3.808,0.716,0.569,0.201,0.087
1764062150031,11.488,11.989,3.996,0.716,0.569,0.202,0.087
1764062150178,11.01,11.341,3.808,0.717,0.569,0.201,0.087
1764062150818,11.01,11.341,3.808,0.716,0.569,0.202,0.086
1764062151676,11.969,12.65,4.186,0.716,0.569,0.201,0.087
1764062152303,11.488,11.989,3.996,0.716,0.569,0.201,0.087
1764062152348,10.067,10.088,3.44,0.716,0.569,0.201,0.087
1764062153037,11.488,11.989,3.996,0.716,0.57,0.201,0.087
1764062153309,10.536,10.707,3.623,0.716,0.569,0.201,0.087
1764062153569,11.969,12.65,4.186,0.717,0.57,0.201,0.087
1764062153820,11.488,11.989,3.996,0.716,0.569,0.201,0.086
1764062154084,11.01,11.341,3.808,0.716,0.569,0.201,0.086
1764062154798,11.488,11.989,3.996,0.716,0.57,0.201,0.087
1764062154888,11.01,11.341,3.808,0.715,0.569,0.201,0.087
1764062155124,11.488,11.989,3.996,0.715,0.569,0.201,0.086
1764062155417,11.01,11.341,3.808,0.716,0.57,0.201,0.087
1764062155747,11.488,11.989,3.996,0.716,0.569,0.201,0.087
1764062156046,11.01,11.341,3.808,0.716,0.569,0.2,0.087
1764062156317,10.067,10.088,3.44,0.715,0.569,0.201,0.087
1764062156628,10.536,10.707,3.623,0.716,0.569,0.201,0.087
1764062156929,10.536,10.707,3.623,0.716,0.569,0.201,0.087
1764062157259,11.01,11.341,3.808,0.715,0.569,0.201,0.087
1764062157406,11.01,11.341,3.808,0.715,0.569,0.2,0.087
1764062157779,10.536,10.707,3.623,0.716,0.569,0.201,0.087
1764062157824,11.01,11.341,3.808,0.716,0.569,0.201,0.087
1764062158395,11.01,11.341,3.808,0.715,0.569,0.201,0.087
1764062158564,11.01,11.341,3.808,0.715,0.569,0.2,0.088
1764062159324,10.536,10.707,3.623,0.715,0.569,0.2,0.086
1764062160185,11.488,11.989,3.996,0.715,0.569,0.201,0.087
1764062160674,11.488,11.989,3.996,0.714,0.568,0.2,0.087
1764062161113,12.944,14.014,4.575,0.714,0.569,0.2,0.086
1764062161251,11.488,11.989,3.996,0.714,0.569,0.2,0.086
1764062161807,11.01,11.341,3.808,0.714,0.568,0.2,0.086
1764062162313,11.969,12.65,4.186,0.714,0.568,0.2,0.086
1764062162955,11.488,11.989,3.996,0.714,0.569,0.199,0.086
1764062163334,11.488,11.989,3.996,0.715,0.569,0.2,0.086
1764062163634,11.488,11.989,3.996,0.714,0.569,0.199,0.086
1764062163906,10.536,10.707,3.623,0.715,0.568,0.2,0.086
1764062164274,11.01,11.341,3.808,0.714,0.569,0.199,0.086
1764062164648,11.488,11.989,3.996,0.715,0.569,0.2,0.086
1764062164914,11.01,11.341,3.808,0.715,0.569,0.199,0.086
1764062165237,11.01,11.341,3.808,0.714,0.569,0.199,0.085
1764062165540,11.01,11.341,3.808,0.714,0.568,0.199,0.086
1764062165866,11.01,11.341,3.808,0.714,0.569,0.199,0.086
1764062166046,11.01,11.341,3.808,0.715,0.569,0.199,0.086
1764062166499,11.488,11.989,3.996,0.715,0.569,0.199,0.086
1764062166587,11.01,11.341,3.808,0.715,0.569,0.199,0.086
1764062166881,10.536,10.707,3.623,0.714,0.569,0.199,0.086
1764062167078,11.01,11.341,3.808,0.715,0.569,0.198,0.085
1764062167455,11.01,11.341,3.808,0.716,0.569,0.199,0.085
1764062168093,10.536,10.707,3.623,0.714,0.569,0.199,0.085
1764062168275,11.488,11.989,3.996,0.714,0.569,0.198,0.085
1764062168746,11.488,11.989,3.996,0.714,0.569,0.198,0.085
1764062169383,11.01,11.341,3.808,0.714,0.569,0.198,0.085
1764062169584,11.488,11.989,3.996,0.715,0.569,0.198,0.084
1764062169867,11.01,11.341,3.808,0.715,0.569,0.197,0.084
1764062170638,10.536,10.707,3.623,0.714,0.569,0.198,0.084
1764062170804,11.488,11.989,3.996,0.714,0.569,0.197,0.084
1764062170997,11.488,11.989,3.996,0.714,0.569,0.197,0.083
1764062171170,11.01,11.341,3.808,0.714,0.569,0.197,0.083
1764062171463,10.536,10.707,3.623,0.713,0.569,0.197,0.083
1764062171841,10.536,10.707,3.623,0.713,0.569,0.197,0.083
1764062172226,10.536,10.707,3.623,0.713,0.569,0.197,0.083
1764062173625,11.01,11.341,3.808,0.713,0.569,0.197,0.083
1764062174095,13.437,14.716,4.773,0.712,0.569,0.196,0.082
1764062174358,11.488,11.989,3.996,0.712,0.57,0.196,0.082
1764062174563,11.01,11.341,3.808,0.712,0.569,0.196,0.081
1764062174944,10.536,10.707,3.623,0.712,0.569,0.195,0.081
1764062175228,11.01,11.341,3.808,0.711,0.569,0.195,0.081
1764062175592,11.01,11.341,3.808,0.712,0.57,0.195,0.08
1764062175824,10.067,10.088,3.44,0.712,0.57,0.194,0.08
1764062176257,11.01,11.341,3.808,0.711,0.569,0.194,0.08
1764062176625,11.488,11.989,3.996,0.71,0.569,0.194,0.08
1764062176718,10.536,10.707,3.623,0.71,0.57,0.194,0.08
1764062177380,11.01,11.341,3.808,0.71,0.569,0.194,0.079
1764062178686,11.488,11.989,3.996,0.71,0.57,0.194,0.079
1764062178974,12.944,14.014,4.575,0.71,0.569,0.194,0.078
1764062179145,11.01,11.341,3.808,0.709,0.569,0.193,0.079
1764062179635,10.536,10.707,3.623,0.709,0.569,0.193,0.079
1764062180954,11.01,11.341,3.808,0.709,0.569,0.193,0.079
1764062181220,12.944,14.014,4.575,0.708,0.57,0.192,0.078
1764062181409,11.488,11.989,3.996,0.709,0.569,0.192,0.078
1764062181866,10.536,10.707,3.623,0.708,0.57,0.192,0.077
1764062182359,10.536,10.707,3.623,0.708,0.569,0.192,0.077
1764062183671,10.536,10.707,3.623,0.709,0.569,0.192,0.077
1764062183932,12.944,14.014,4.575,0.706,0.569,0.19,0.075
1764062184526,11.01,11.341,3.808,0.705,0.569,0.189,0.074
1764062184878,11.488,11.989,3.996,0.704,0.569,0.189,0.074
1764062185355,10.067,10.088,3.44,0.704,0.569,0.189,0.073
1764062185444,11.01,11.341,3.808,0.704,0.569,0.188,0.073
1764062185640,11.01,11.341,3.808,0.704,0.57,0.188,0.073
1764062186383,10.536,10.707,3.623,0.704,0.569,0.188,0.073
1764062186576,11.488,11.989,3.996,0.704,0.57,0.187,0.072
1764062187997,10.536,10.707,3.623,0.704,0.569,0.187,0.072
1764062188368,12.944,14.014,4.575,0.701,0.57,0.187,0.072
1764062188834,11.01,11.341,3.808,0.701,0.57,0.186,0.072
1764062189559,11.01,11.341,3.808,0.701,0.569,0.186,0.072
1764062189727,12.455,13.325,4.379,0.701,0.569,0.185,0.072
1764062193214,10.536,10.707,3.623,0.701,0.569,0.185,0.072
1764062193608,14.435,16.161,5.176,0.701,0.569,0.182,0.07
1764062193891,11.969,12.65,4.186,0.701,0.57,0.182,0.07
1764062194364,10.536,10.707,3.623,0.7,0.569,0.182,0.07
1764062194655,11.01,11.341,3.808,0.7,0.569,0.182,0.07
1764062195115,10.536,10.707,3.623,0.7,0.569,0.182,0.07
1764062196335,10.536,10.707,3.623,0.701,0.569,0.181,0.07
1764062196436,12.944,14.014,4.575,0.701,0.569,0.181,0.07
1764062196893,10.536,10.707,3.623,0.701,0.569,0.181,0.07
1764062197671,10.536,10.707,3.623,0.7,0.569,0.18,0.07
1764062197932,11.488,11.989,3.996,0.701,0.57,0.18,0.07
1764062198189,11.488,11.989,3.996,0.7,0.57,0.18,0.07
1764062198585,10.536,10.707,3.623,0.7,0.569,0.18,0.07
1764062198862,10.536,10.707,3.623,0.7,0.57,0.18,0.07
1764062199156,10.536,10.707,3.623,0.7,0.57,0.18,0.07
1764062199228,10.536,10.707,3.623,0.7,0.57,0.18,0.07
1764062199708,10.067,10.088,3.44,0.699,0.569,0.18,0.069
1764062200167,10.067,10.088,3.44,0.7,0.57,0.18,0.07
1764062200470,10.536,10.707,3.623,0.7,0.57,0.18,0.069
1764062200918,11.01,11.341,3.808,0.699,0.57,0.179,0.069
1764062201111,11.01,11.341,3.808,0.7,0.569,0.179,0.069
1764062201682,10.536,10.707,3.623,0.699,0.569,0.179,0.069
1764062201952,10.536,10.707,3.623,0.7,0.569,0.178,0.069
1764062202162,10.067,10.088,3.44,0.699,0.569,0.178,0.069
1764062202422,10.067,10.088,3.44,0.7,0.57,0.178,0.069
1764062202589,10.536,10.707,3.623,0.7,0.57,0.178,0.069
1764062202810,10.067,10.088,3.44,0.7,0.57,0.178,0.069
1764062203283,10.067,10.088,3.44,0.7,0.569,0.178,0.069
1764062203472,10.536,10.707,3.623,0.7,0.57,0.178,0.069
1764062203937,10.067,10.088,3.44,0.7,0.569,0.178,0.069
1764062203937,11.01,11.341,3.808,0.7,0.57,0.178,0.068
1764062204502,10.067,10.088,3.44,0.7,0.569,0.178,0.068
1764062204872,10.536,10.707,3.623,0.7,0.569,0.178,0.069
1764062205234,10.536,10.707,3.623,0.699,0.569,0.177,0.068
1764062205359,10.067,10.088,3.44,0.7,0.569,0.177,0.069
1764062205904,10.536,10.707,3.623,0.7,0.569,0.177,0.069
1764062206283,11.01,11.341,3.808,0.699,0.569,0.178,0.069
1764062206466,11.01,11.341,3.808,0.7,0.57,0.177,0.069
1764062206911,10.067,10.088,3.44,0.7,0.57,0.177,0.069
1764062207226,10.536,10.707,3.623,0.7,0.57,0.178,0.069
1764062207560,11.488,11.989,3.996,0.7,0.57,0.177,0.068
1764062207865,10.536,10.707,3.623,0.701,0.569,0.177,0.069
1764062208065,10.067,10.088,3.44,0.7,0.57,0.177,0.069
1764062208349,10.067,10.088,3.44,0.701,0.57,0.177,0.069
1764062208539,10.536,10.707,3.623,0.7,0.57,0.176,0.068
1764062209194,10.067,10.088,3.44,0.7,0.57,0.177,0.068
1764062209545,11.01,11.341,3.808,0.7,0.57,0.177,0.068
1764062209931,10.536,10.707,3.623,0.7,0.569,0.177,0.068
1764062210398,11.01,11.341,3.808,0.7,0.57,0.176,0.068
1764062210866,10.536,10.707,3.623,0.7,0.57,0.177,0.068
1764062211045,11.488,11.989,3.996,0.7,0.57,0.177,0.068
1764062211247,10.536,10.707,3.623,0.7,0.569,0.177,0.068
1764062211718,10.067,10.088,3.44,0.699,0.57,0.176,0.068
1764062212385,11.01,11.341,3.808,0.7,0.57,0.176,0.068
1764062212385,11.01,11.341,3.808,0.699,0.57,0.176,0.068
1764062213393,10.536,10.707,3.623,0.7,0.57,0.176,0.068
1764062213949,10.536,10.707,3.623,0.699,0.569,0.176,0.068
1764062214623,11.488,11.989,3.996,0.699,0.569,0.176,0.068
1764062214796,11.488,11.989,3.996,0.7,0.569,0.176,0.067
1764062215093,10.536,10.707,3.623,0.699,0.569,0.175,0.067
1764062215355,11.01,11.341,3.808,0.698,0.569,0.175,0.066
1764062215632,10.536,10.707,3.623,0.698,0.569,0.175,0.066
1764062215812,10.067,10.088,3.44,0.698,0.569,0.175,0.067
1764062216400,10.067,10.088,3.44,0.698,0.569,0.175,0.066
1764062216673,11.01,11.341,3.808,0.698,0.569,0.174,0.066
1764062216952,10.067,10.088,3.44,0.697,0.569,0.174,0.066
1764062217145,10.067,10.088,3.44,0.698,0.569,0.174,0.066
1764062217532,10.067,10.088,3.44,0.697,0.569,0.174,0.066
1764062218111,10.067,10.088,3.44,0.697,0.569,0.174,0.066
1764062218283,10.536,10.707,3.623,0.697,0.569,0.174,0.066
1764062218944,10.536,10.707,3.623,0.697,0.569,0.173,0.066
1764062219117,10.536,10.707,3.623,0.698,0.57,0.174,0.066
1764062219603,10.536,10.707,3.623,0.697,0.569,0.174,0.066
1764062219884,11.01,11.341,3.808,0.697,0.569,0.173,0.066
1764062220438,10.536,10.707,3.623,0.698,0.57,0.174,0.066
1764062220723,11.488,11.989,3.996,0.698,0.569,0.173,0.066
1764062220989,11.01,11.341,3.808,0.698,0.569,0.173,0.066
1764062221283,10.067,10.088,3.44,0.698,0.569,0.173,0.066
1764062221452,10.536,10.707,3.623,0.697,0.57,0.173,0.066
1764062222196,10.067,10.088,3.44,0.698,0.569,0.173,0.066
1764062222420,11.01,11.341,3.808,0.698,0.57,0.173,0.066
1764062222711,10.536,10.707,3.623,0.698,0.57,0.173,0.066
1764062223343,10.067,10.088,3.44,0.698,0.569,0.173,0.066
1764062223610,11.488,11.989,3.996,0.698,0.569,0.172,0.066
1764062224267,11.01,11.341,3.808,0.699,0.57,0.173,0.066
1764062224562,11.01,11.341,3.808,0.698,0.569,0.173,0.066
1764062224933,11.01,11.341,3.808,0.698,0.57,0.173,0.065
1764062225132,10.067,10.088,3.44,0.698,0.57,0.173,0.066
1764062225407,10.067,10.088,3.44,0.699,0.569,0.172,0.066
1764062225491,10.536,10.707,3.623,0.699,0.57,0.173,0.065
1764062226145,10.067,10.088,3.44,0.698,0.569,0.172,0.066
1764062226355,11.01,11.341,3.808,0.699,0.569,0.172,0.065
1764062226616,10.067,10.088,3.44,0.7,0.57,0.173,0.066
1764062226789,10.536,10.707,3.623,0.699,0.569,0.172,0.066
1764062227462,10.067,10.088,3.44,0.699,0.569,0.172,0.066
1764062228004,11.01,11.341,3.808,0.699,0.569,0.172,0.066
1764062228501,11.01,11.341,3.808,0.7,0.57,0.172,0.066
1764062228685,11.488,11.989,3.996,0.7,0.57,0.172,0.066
1764062229179,10.536,10.707,3.623,0.699,0.57,0.172,0.066
1764062229735,10.536,10.707,3.623,0.699,0.569,0.172,0.066
1764062229903,11.01,11.341,3.808,0.7,0.57,0.171,0.065
1764062230664,11.01,11.341,3.808,0.7,0.57,0.172,0.065
1764062230807,11.01,11.341,3.808,0.699,0.57,0.172,0.065
1764062231221,10.536,10.707,3.623,0.699,0.569,0.172,0.065
1764062231794,10.536,10.707,3.623,0.699,0.569,0.171,0.065
1764062231968,10.536,10.707,3.623,0.698,0.57,0.171,0.065
1764062232545,11.01,11.341,3.808,0.698,0.569,0.171,0.065
1764062233000,11.01,11.341,3.808,0.699,0.569,0.171,0.065
1764062233109,10.536,10.707,3.623,0.698,0.57,0.171,0.065
1764062233402,10.067,10.088,3.44,0.698,0.569,0.171,0.065
1764062233770,10.067,10.088,3.44,0.699,0.57,0.171,0.065
1764062234228,10.536,10.707,3.623,0.699,0.57,0.17,0.064
1764062234517,11.01,11.341,3.808,0.698,0.569,0.171,0.065
1764062235184,11.01,11.341,3.808,0.698,0.57,0.171,0.064
1764062235664,11.488,11.989,3.996,0.699,0.569,0.171,0.065
1764062236099,10.536,10.707,3.623,0.699,0.57,0.17,0.065
1764062236962,11.01,11.341,3.808,0.7,0.57,0.17,0.065
1764062237421,11.01,11.341,3.808,0.699,0.57,0.17,0.066
1764062237917,11.969,12.65,4.186,0.701,0.57,0.171,0.066
1764062238473,11.01,11.341,3.808,0.704,0.57,0.171,0.065
1764062238943,11.488,11.989,3.996,0.701,0.57,0.17,0.066
1764062239239,11.01,11.341,3.808,0.701,0.57,0.17,0.066
1764062239504,10.536,10.707,3.623,0.704,0.57,0.171,0.066
1764062240252,10.536,10.707,3.623,0.702,0.57,0.17,0.065
1764062241373,11.488,11.989,3.996,0.704,0.57,0.171,0.066
1764062241770,11.488,11.989,3.996,0.702,0.57,0.171,0.066
1764062242333,11.969,12.65,4.186,0.704,0.57,0.17,0.066
1764062244577,11.01,11.341,3.808,0.702,0.57,0.171,0.065
1764062245607,13.934,15.432,4.973,0.701,0.57,0.17,0.065
1764062246826,11.969,12.65,4.186,0.701,0.57,0.17,0.064
1764062246885,12.455,13.325,4.379,0.701,0.57,0.17,0.064
1764062246894,11.488,11.989,3.996,0.701,0.57,0.17,0.065
1764062247584,10.536,10.707,3.623,0.701,0.569,0.17,0.065
1764062247813,10.067,10.088,3.44,0.7,0.57,0.17,0.065
1764062248148,11.01,11.341,3.808,0.701,0.569,0.169,0.065
1764062248593,10.536,10.707,3.623,0.701,0.57,0.17,0.065
1764062248967,10.536,10.707,3.623,0.701,0.57,0.17,0.064
1764062249458,11.488,11.989,3.996,0.7,0.57,0.17,0.065
1764062250108,11.01,11.341,3.808,0.701,0.57,0.17,0.065
1764062250378,11.01,11.341,3.808,0.701,0.57,0.17,0.065
1764062251024,11.01,11.341,3.808,0.701,0.57,0.169,0.065
1764062251530,11.01,11.341,3.808,0.701,0.569,0.169,0.065
1764062251826,11.488,11.989,3.996,0.701,0.57,0.17,0.065
1764062252088,11.01,11.341,3.808,0.701,0.569,0.169,0.065
1764062252440,10.536,10.707,3.623,0.701,0.57,0.17,0.065
1764062252966,10.536,10.707,3.623,0.701,0.57,0.17,0.065
1764062253260,11.01,11.341,3.808,0.701,0.57,0.17,0.065
1764062253822,11.01,11.341,3.808,0.701,0.57,0.17,0.065
1764062254119,11.01,11.341,3.808,0.701,0.57,0.169,0.065
1764062254505,10.536,10.707,3.623,0.701,0.57,0.17,0.065
1764062255242,10.067,10.088,3.44,0.7,0.57,0.169,0.065
1764062255451,11.488,11.989,3.996,0.701,0.57,0.169,0.064
1764062255636,11.01,11.341,3.808,0.701,0.57,0.17,0.064
1764062255795,10.536,10.707,3.623,0.701,0.569,0.169,0.065
1764062256386,11.01,11.341,3.808,0.701,0.57,0.169,0.065
1764062256845,11.01,11.341,3.808,0.702,0.57,0.17,0.065
1764062257118,11.01,11.341,3.808,0.701,0.569,0.17,0.065
1764062257406,11.01,11.341,3.808,0.701,0.57,0.169,0.064
1764062257790,10.536,10.707,3.623,0.701,0.57,0.17,0.065
1764062258184,10.067,10.088,3.44,0.704,0.57,0.169,0.065
1764062258845,11.01,11.341,3.808,0.702,0.57,0.17,0.065
1764062259179,11.488,11.989,3.996,0.704,0.57,0.169,0.065
1764062259515,11.01,11.341,3.808,0.704,0.57,0.17,0.065
1764062259670,10.536,10.707,3.623,0.704,0.57,0.169,0.065
1764062259840,10.536,10.707,3.623,0.701,0.57,0.169,0.065
1764062260329,10.536,10.707,3.623,0.704,0.57,0.169,0.065
1764062260784,11.01,11.341,3.808,0.704,0.57,0.169,0.065
1764062260915,11.01,11.341,3.808,0.702,0.569,0.169,0.065
1764062261472,10.536,10.707,3.623,0.704,0.57,0.17,0.065
1764062261750,10.536,10.707,3.623,0.704,0.57,0.169,0.065
1764062262221,11.01,11.341,3.808,0.704,0.57,0.169,0.065
1764062262692,11.01,11.341,3.808,0.704,0.57,0.169,0.065
1764062262976,10.536,10.707,3.623,0.702,0.57,0.17,0.065
1764062263136,10.536,10.707,3.623,0.704,0.57,0.169,0.065
1764062263532,10.536,10.707,3.623,0.704,0.57,0.169,0.065
1764062264008,11.01,11.341,3.808,0.704,0.57,0.169,0.065
1764062264282,10.536,10.707,3.623,0.704,0.571,0.169,0.065
1764062264664,11.01,11.341,3.808,0.704,0.57,0.17,0.065
1764062264729,10.536,10.707,3.623,0.704,0.571,0.169,0.065
1764062265138,10.536,10.707,3.623,0.704,0.57,0.169,0.065
1764062265315,10.536,10.707,3.623,0.704,0.57,0.169,0.065
1764062265819,10.536,10.707,3.623,0.704,0.57,0.17,0.066
1764062266164,10.536,10.707,3.623,0.704,0.57,0.17,0.066
1764062266434,10.536,10.707,3.623,0.704,0.57,0.17,0.065
1764062266456,11.488,11.989,3.996,0.704,0.57,0.17,0.066
1764062267114,10.536,10.707,3.623,0.704,0.571,0.17,0.065
1764062267667,11.01,11.341,3.808,0.705,0.57,0.17,0.066
1764062267947,11.488,11.989,3.996,0.704,0.571,0.17,0.065
1764062268139,10.536,10.707,3.623,0.706,0.57,0.169,0.066
1764062268490,10.536,10.707,3.623,0.705,0.571,0.17,0.065
1764062268686,10.536,10.707,3.623,0.705,0.571,0.17,0.066
1764062269643,9.602,9.482,3.261,0.705,0.571,0.17,0.065
1764062270303,11.488,11.989,3.996,0.706,0.57,0.17,0.065
1764062270673,11.488,11.989,3.996,0.706,0.571,0.17,0.065
1764062271319,11.488,11.989,3.996,0.707,0.57,0.17,0.066
1764062271684,11.01,11.341,3.808,0.708,0.57,0.17,0.065
1764062272651,11.488,11.989,3.996,0.707,0.57,0.17,0.065
1764062272830,11.969,12.65,4.186,0.708,0.571,0.17,0.065
1764062274320,11.01,11.341,3.808,0.708,0.571,0.17,0.065
1764062275065,14.435,16.161,5.176,0.708,0.57,0.17,0.065
1764062275427,11.01,11.341,3.808,0.709,0.57,0.17,0.065
1764062275739,11.969,12.65,4.186,0.709,0.57,0.17,0.064
1764062276092,10.536,10.707,3.623,0.709,0.57,0.17,0.065
1764062276660,10.536,10.707,3.623,0.709,0.57,0.17,0.064
1764062277045,11.01,11.341,3.808,0.709,0.57,0.17,0.064
1764062277235,11.01,11.341,3.808,0.709,0.57,0.17,0.064
1764062277410,11.488,11.989,3.996,0.708,0.57,0.17,0.064
1764062277799,10.536,10.707,3.623,0.709,0.57,0.17,0.064
1764062278338,10.536,10.707,3.623,0.709,0.57,0.17,0.064
1764062278643,11.488,11.989,3.996,0.708,0.571,0.17,0.064
1764062279376,11.01,11.341,3.808,0.708,0.571,0.17,0.064
1764062280138,11.488,11.989,3.996,0.708,0.57,0.17,0.064
1764062281641,11.01,11.341,3.808,0.706,0.57,0.17,0.064
1764062281926,12.944,14.014,4.575,0.706,0.57,0.169,0.064
1764062282004,11.488,11.989,3.996,0.706,0.57,0.169,0.064
1764062283329,10.536,10.707,3.623,0.705,0.57,0.169,0.064
1764062283777,11.969,12.65,4.186,0.706,0.569,0.169,0.063
1764062283888,11.488,11.989,3.996,0.705,0.57,0.169,0.064
1764062284437,11.01,11.341,3.808,0.706,0.57,0.169,0.064
1764062285015,11.488,11.989,3.996,0.706,0.57,0.169,0.064
1764062285276,10.536,10.707,3.623,0.706,0.57,0.169,0.064
1764062285670,11.01,11.341,3.808,0.707,0.57,0.169,0.064
1764062286231,11.01,11.341,3.808,0.706,0.57,0.169,0.064
1764062286415,11.01,11.341,3.808,0.706,0.57,0.169,0.064
1764062286804,11.01,11.341,3.808,0.706,0.57,0.17,0.064
1764062287070,10.536,10.707,3.623,0.708,0.57,0.169,0.064
1764062288568,10.536,10.707,3.623,0.706,0.57,0.169,0.064
1764062288957,12.944,14.014,4.575,0.706,0.57,0.169,0.064
1764062289148,11.488,11.989,3.996,0.706,0.57,0.169,0.064
1764062289623,10.536,10.707,3.623,0.706,0.57,0.169,0.064
1764062289982,10.536,10.707,3.623,0.707,0.571,0.169,0.064
1764062290187,11.01,11.341,3.808,0.707,0.57,0.169,0.064
1764062290568,10.536,10.707,3.623,0.706,0.57,0.169,0.064
1764062291115,11.01,11.341,3.808,0.707,0.57,0.169,0.064
1764062291680,11.488,11.989,3.996,0.707,0.57,0.169,0.064
1764062292091,10.536,10.707,3.623,0.707,0.57,0.169,0.064
1764062292890,11.488,11.989,3.996,0.706,0.57,0.169,0.064
1764062293604,11.488,11.989,3.996,0.707,0.57,0.169,0.064
1764062293947,12.455,13.325,4.379,0.708,0.57,0.169,0.064
1764062294593,11.488,11.989,3.996,0.707,0.57,0.17,0.064
1764062295016,11.969,12.65,4.186,0.707,0.57,0.169,0.064
1764062295108,11.01,11.341,3.808,0.707,0.57,0.169,0.064
1764062295600,10.536,10.707,3.623,0.708,0.57,0.169,0.064
1764062295976,10.536,10.707,3.623,0.707,0.57,0.169,0.064
1764062296152,11.01,11.341,3.808,0.707,0.57,0.17,0.065
1764062296936,10.536,10.707,3.623,0.707,0.57,0.169,0.064
1764062297401,11.488,11.989,3.996,0.707,0.57,0.17,0.064
1764062297757,11.488,11.989,3.996,0.706,0.57,0.17,0.065
1764062298247,11.488,11.989,3.996,0.706,0.57,0.17,0.064
1764062298909,10.536,10.707,3.623,0.707,0.57,0.169,0.064
1764062299292,11.01,11.341,3.808,0.706,0.57,0.17,0.064
1764062299648,12.455,13.325,4.379,0.707,0.57,0.17,0.064
1764062300205,10.536,10.707,3.623,0.707,0.57,0.169,0.064
1764062301787,11.488,11.989,3.996,0.708,0.57,0.169,0.064
1764062301905,12.944,14.014,4.575,0.706,0.57,0.169,0.064
1764062301993,10.536,10.707,3.623,0.707,0.57,0.169,0.064
1764062302363,10.536,10.707,3.623,0.706,0.57,0.169,0.064
1764062303021,10.536,10.707,3.623,0.706,0.57,0.169,0.064
1764062303331,11.01,11.341,3.808,0.706,0.57,0.169,0.064
1764062303502,11.488,11.989,3.996,0.707,0.57,0.169,0.064
1764062304056,10.536,10.707,3.623,0.706,0.571,0.169,0.064
1764062304267,11.01,11.341,3.808,0.707,0.57,0.169,0.064
1764062304514,11.01,11.341,3.808,0.707,0.57,0.169,0.064
1764062304884,10.536,10.707,3.623,0.708,0.57,0.169,0.064
1764062305084,11.01,11.341,3.808,0.708,0.57,0.169,0.064
1764062306210,10.536,10.707,3.623,0.707,0.57,0.169,0.065
1764062306419,11.488,11.989,3.996,0.708,0.57,0.169,0.064
1764062306772,11.488,11.989,3.996,0.708,0.57,0.169,0.064
1764062307156,10.536,10.707,3.623,0.708,0.57,0.169,0.064
1764062307420,11.01,11.341,3.808,0.708,0.571,0.169,0.064
1764062307626,10.536,10.707,3.623,0.708,0.57,0.169,0.064
1764062308093,10.536,10.707,3.623,0.708,0.57,0.169,0.065
1764062308472,11.969,12.65,4.186,0.708,0.57,0.169,0.064
1764062308655,11.01,11.341,3.808,0.708,0.57,0.169,0.064
1764062309184,11.01,11.341,3.808,0.708,0.57,0.169,0.064
1764062309793,11.01,11.341,3.808,0.708,0.57,0.169,0.064
1764062310058,11.488,11.989,3.996,0.708,0.57,0.169,0.065
1764062310814,11.01,11.341,3.808,0.708,0.57,0.169,0.064
1764062311021,11.01,11.341,3.808,0.709,0.57,0.169,0.064
1764062311295,11.969,12.65,4.186,0.709,0.57,0.169,0.064
1764062312585,10.067,10.088,3.44,0.709,0.57,0.17,0.064
1764062313242,13.437,14.716,4.773,0.709,0.57,0.17,0.064
1764062313658,11.488,11.989,3.996,0.709,0.571,0.169,0.064
1764062314214,10.536,10.707,3.623,0.709,0.57,0.169,0.064
1764062314615,11.488,11.989,3.996,0.71,0.571,0.169,0.065
1764062314691,11.488,11.989,3.996,0.709,0.571,0.169,0.065
1764062315064,10.536,10.707,3.623,0.71,0.57,0.17,0.064
1764062315229,10.536,10.707,3.623,0.71,0.57,0.169,0.064
1764062315824,10.536,10.707,3.623,0.709,0.57,0.169,0.064
1764062316104,11.01,11.341,3.808,0.709,0.57,0.169,0.065
1764062317247,11.01,11.341,3.808,0.709,0.57,0.169,0.064
1764062317896,12.944,14.014,4.575,0.709,0.57,0.169,0.065
1764062318319,11.01,11.341,3.808,0.71,0.57,0.169,0.065
1764062319688,11.488,11.989,3.996,0.709,0.57,0.169,0.065
1764062319961,12.944,14.014,4.575,0.708,0.57,0.169,0.065
1764062320243,11.488,11.989,3.996,0.708,0.57,0.169,0.065
1764062321831,10.536,10.707,3.623,0.708,0.57,0.169,0.064
1764062322600,13.437,14.716,4.773,0.709,0.57,0.169,0.064
1764062322873,12.455,13.325,4.379,0.709,0.57,0.169,0.065
1764062323070,11.01,11.341,3.808,0.708,0.57,0.169,0.065
1764062323346,10.536,10.707,3.623,0.709,0.57,0.169,0.065
1764062323726,10.536,10.707,3.623,0.709,0.57,0.169,0.065
1764062324396,10.536,10.707,3.623,0.71,0.571,0.169,0.065
